RANKING_ID;TEAM_ID;SEASON_ID;TEAM;HOME_WIN;HOME_FAIL;ROAD_WIN;ROAD_FAIL
1662;1610612738;22019;Boston;21;5;14;10
1663;1610612738;22019;Boston;20;5;14;10
1664;1610612738;22019;Boston;20;5;14;10
1665;1610612738;22019;Boston;20;5;13;10
1666;1610612738;22019;Boston;20;5;13;10
1667;1610612738;22019;Boston;19;5;13;10
1668;1610612738;22019;Boston;19;5;13;10
1669;1610612738;22019;Boston;18;5;13;10
1670;1610612738;22019;Boston;18;5;13;10
1671;1610612738;22019;Boston;18;5;12;10
1672;1610612738;22019;Boston;18;5;12;10
1673;1610612738;22019;Boston;18;5;12;9
1674;1610612738;22019;Boston;18;5;12;9
1675;1610612738;22019;Boston;18;5;11;9
1676;1610612738;22019;Boston;18;5;11;9
1677;1610612738;22019;Boston;17;5;11;9
1678;1610612738;22019;Boston;17;5;11;9
1679;1610612738;22019;Boston;16;5;11;9
1680;1610612738;22019;Boston;16;5;11;9
1681;1610612738;22019;Boston;16;4;11;9
1682;1610612738;22019;Boston;16;4;11;9
1683;1610612738;22019;Boston;16;4;11;8
1684;1610612738;22019;Boston;16;3;11;8
1685;1610612738;22019;Boston;16;3;11;8
1686;1610612738;22019;Boston;15;3;11;8
1687;1610612738;22019;Boston;15;3;11;8
1688;1610612738;22019;Boston;14;3;11;8
1689;1610612738;22019;Boston;14;3;11;8
1690;1610612738;22019;Boston;14;3;11;7
1691;1610612738;22019;Boston;14;2;11;7
1692;1610612738;22019;Boston;14;2;11;7
1693;1610612738;22019;Boston;14;2;11;6
1694;1610612738;22019;Boston;14;2;11;6
1695;1610612738;22019;Boston;14;2;10;6
1696;1610612738;22019;Boston;13;2;10;6
1697;1610612738;22019;Boston;13;2;10;6
1698;1610612738;22019;Boston;13;2;10;6
1699;1610612738;22019;Boston;13;2;9;6
1700;1610612738;22019;Boston;13;2;9;6
1701;1610612738;22019;Boston;13;2;9;6
1702;1610612738;22019;Boston;13;1;9;6
1703;1610612738;22019;Boston;12;1;9;6
1704;1610612738;22019;Boston;12;1;9;6
1705;1610612738;22019;Boston;12;1;8;6
1706;1610612738;22019;Boston;12;1;8;6
1707;1610612738;22019;Boston;12;1;8;6
1708;1610612738;22019;Boston;11;1;8;6
1709;1610612738;22019;Boston;11;1;8;6
1710;1610612738;22019;Boston;10;1;8;6
1711;1610612738;22019;Boston;10;1;8;6
1712;1610612738;22019;Boston;10;1;7;6
1713;1610612738;22019;Boston;10;1;7;6
1714;1610612738;22019;Boston;10;1;7;6
1715;1610612738;22019;Boston;10;1;7;6
1716;1610612738;22019;Boston;10;1;7;6
1717;1610612738;22019;Boston;10;1;7;6
1718;1610612738;22019;Boston;10;0;7;6
1719;1610612738;22019;Boston;10;0;7;5
1720;1610612738;22019;Boston;10;0;7;5
1721;1610612738;22019;Boston;9;0;7;5
1722;1610612738;22019;Boston;9;0;7;5
1723;1610612738;22019;Boston;9;0;7;5
1724;1610612738;22019;Boston;8;0;7;5
1725;1610612738;22019;Boston;8;0;7;5
1726;1610612738;22019;Boston;7;0;7;5
1727;1610612738;22019;Boston;7;0;7;5
1728;1610612738;22019;Boston;7;0;7;5
1729;1610612738;22019;Boston;7;0;6;5
1730;1610612738;22019;Boston;7;0;6;5
1731;1610612738;22019;Boston;7;0;6;4
1732;1610612738;22019;Boston;7;0;6;4
1733;1610612738;22019;Boston;6;0;6;4
1734;1610612738;22019;Boston;6;0;6;4
1735;1610612738;22019;Boston;5;0;6;4
1736;1610612738;22019;Boston;5;0;6;4
1737;1610612738;22019;Boston;5;0;6;4
1738;1610612738;22019;Boston;5;0;6;3
1739;1610612738;22019;Boston;5;0;6;3
1740;1610612738;22019;Boston;5;0;6;2
1741;1610612738;22019;Boston;5;0;6;2
1742;1610612738;22019;Boston;5;0;5;2
1743;1610612738;22019;Boston;5;0;5;1
1744;1610612738;22019;Boston;5;0;5;1
1745;1610612738;22019;Boston;5;0;4;1
1746;1610612738;22019;Boston;5;0;4;1
1747;1610612738;22019;Boston;4;0;4;1
1748;1610612738;22019;Boston;4;0;4;1
1749;1610612738;22019;Boston;3;0;4;1
1750;1610612738;22019;Boston;3;0;4;1
1751;1610612738;22019;Boston;3;0;3;1
1752;1610612738;22019;Boston;3;0;3;1
1753;1610612738;22019;Boston;3;0;2;1
1754;1610612738;22019;Boston;3;0;2;1
1755;1610612738;22019;Boston;3;0;1;1
1756;1610612738;22019;Boston;3;0;1;1
1757;1610612738;22019;Boston;3;0;1;1
1758;1610612738;22019;Boston;3;0;1;1
1759;1610612738;22019;Boston;2;0;1;1
1760;1610612738;22019;Boston;2;0;1;1
1761;1610612738;22019;Boston;1;0;1;1
1762;1610612738;22019;Boston;1;0;1;1
1763;1610612738;22019;Boston;1;0;1;1
1764;1610612738;22019;Boston;1;0;1;1
1765;1610612738;22019;Boston;1;0;0;1
1766;1610612738;22019;Boston;0;0;0;1
1767;1610612738;22019;Boston;0;0;0;1
1768;1610612738;22019;Boston;0;0;0;0
1769;1610612751;12017;Brooklyn;2;1;1;0
1770;1610612751;12017;Brooklyn;2;1;1;0
1771;1610612751;12017;Brooklyn;2;1;1;0
1772;1610612751;12017;Brooklyn;2;1;1;0
1773;1610612751;12017;Brooklyn;2;1;1;0
1774;1610612751;12017;Brooklyn;2;1;1;0
1775;1610612751;12017;Brooklyn;2;0;1;0
1776;1610612751;12017;Brooklyn;2;0;1;0
1777;1610612751;12017;Brooklyn;2;0;1;0
1778;1610612751;12017;Brooklyn;1;0;1;0
1779;1610612751;12017;Brooklyn;1;0;1;0
1780;1610612751;12017;Brooklyn;1;0;1;0
1781;1610612751;12017;Brooklyn;0;0;1;0
1782;1610612751;12017;Brooklyn;0;0;1;0
1783;1610612751;12017;Brooklyn;0;0;0;0
1784;1610612751;12017;Brooklyn;0;0;0;0
1785;1610612751;12017;Brooklyn;0;0;0;0
1786;1610612751;12018;Brooklyn;0;1;2;1
1787;1610612751;12018;Brooklyn;0;1;2;1
1788;1610612751;12018;Brooklyn;0;1;2;1
1789;1610612751;12018;Brooklyn;0;1;2;1
1790;1610612751;12018;Brooklyn;0;1;1;1
1791;1610612751;12018;Brooklyn;0;1;1;1
1792;1610612751;12018;Brooklyn;0;1;1;0
1793;1610612751;12018;Brooklyn;0;1;1;0
1794;1610612751;12018;Brooklyn;0;1;0;0
1795;1610612751;12018;Brooklyn;0;1;0;0
1796;1610612751;12018;Brooklyn;0;1;0;0
1797;1610612751;12018;Brooklyn;0;1;0;0
1798;1610612751;12018;Brooklyn;0;1;0;0
1799;1610612751;12018;Brooklyn;0;0;0;0
1800;1610612751;12018;Brooklyn;0;0;0;0
1801;1610612751;12018;Brooklyn;0;0;0;0
1802;1610612751;12018;Brooklyn;0;0;0;0
1803;1610612751;12018;Brooklyn;0;0;0;0
1804;1610612751;12019;Brooklyn;2;1;1;0
1805;1610612751;12019;Brooklyn;2;1;1;0
1806;1610612751;12019;Brooklyn;2;1;1;0
1807;1610612751;12019;Brooklyn;2;1;1;0
1808;1610612751;12019;Brooklyn;2;0;1;0
1809;1610612751;12019;Brooklyn;2;0;1;0
1810;1610612751;12019;Brooklyn;2;0;1;0
1811;1610612751;12019;Brooklyn;2;0;1;0
1812;1610612751;12019;Brooklyn;2;0;1;0
1813;1610612751;12019;Brooklyn;2;0;1;0
1814;1610612751;12019;Brooklyn;1;0;1;0
1815;1610612751;12019;Brooklyn;1;0;1;0
1816;1610612751;12019;Brooklyn;1;0;0;0
1817;1610612751;12019;Brooklyn;1;0;0;0
1818;1610612751;12019;Brooklyn;1;0;0;0
1819;1610612751;12019;Brooklyn;1;0;0;0
1820;1610612751;12019;Brooklyn;1;0;0;0
1821;1610612751;12019;Brooklyn;1;0;0;0
1822;1610612751;12019;Brooklyn;0;0;0;0
1823;1610612751;12019;Brooklyn;0;0;0;0
1824;1610612751;12019;Brooklyn;0;0;0;0
1825;1610612751;12019;Brooklyn;0;0;0;0
1826;1610612751;22017;Brooklyn;15;26;13;28
1827;1610612751;22017;Brooklyn;15;26;13;28
1828;1610612751;22017;Brooklyn;15;26;13;28
1829;1610612751;22017;Brooklyn;15;26;13;28
1830;1610612751;22017;Brooklyn;15;26;13;28
1831;1610612751;22017;Brooklyn;15;26;13;28
1832;1610612751;22017;Brooklyn;15;26;13;28
1833;1610612751;22017;Brooklyn;15;26;13;28
1834;1610612751;22017;Brooklyn;15;26;13;28
1835;1610612751;22017;Brooklyn;15;26;13;28
1836;1610612751;22017;Brooklyn;15;26;13;28
1837;1610612751;22017;Brooklyn;15;26;13;28
1838;1610612751;22017;Brooklyn;15;26;13;28
1839;1610612751;22017;Brooklyn;15;26;13;28
1840;1610612751;22017;Brooklyn;15;26;13;28
1841;1610612751;22017;Brooklyn;15;26;13;28
1842;1610612751;22017;Brooklyn;15;26;13;28
1843;1610612751;22017;Brooklyn;15;26;13;28
1844;1610612751;22017;Brooklyn;15;26;13;28
1845;1610612751;22017;Brooklyn;15;26;13;28
1846;1610612751;22017;Brooklyn;15;26;13;28
1847;1610612751;22017;Brooklyn;15;26;13;28
1848;1610612751;22017;Brooklyn;15;26;13;28
1849;1610612751;22017;Brooklyn;15;26;13;28
1850;1610612751;22017;Brooklyn;15;26;13;28
1851;1610612751;22017;Brooklyn;15;26;13;28
1852;1610612751;22017;Brooklyn;15;26;13;28
1853;1610612751;22017;Brooklyn;15;26;13;28
1854;1610612751;22017;Brooklyn;15;26;13;28
1855;1610612751;22017;Brooklyn;15;26;13;28
1856;1610612751;22017;Brooklyn;15;26;13;28
1857;1610612751;22017;Brooklyn;15;26;13;28
1858;1610612751;22017;Brooklyn;15;26;13;28
1859;1610612751;22017;Brooklyn;15;26;13;28
1860;1610612751;22017;Brooklyn;15;26;13;28
1861;1610612751;22017;Brooklyn;15;26;13;28
1862;1610612751;22017;Brooklyn;15;26;13;28
1863;1610612751;22017;Brooklyn;15;26;13;28
1864;1610612751;22017;Brooklyn;15;26;13;28
1865;1610612751;22017;Brooklyn;15;26;13;28
1866;1610612751;22017;Brooklyn;15;26;13;28
1867;1610612751;22017;Brooklyn;15;26;13;28
1868;1610612751;22017;Brooklyn;15;26;13;28
1869;1610612751;22017;Brooklyn;15;26;13;28
1870;1610612751;22017;Brooklyn;15;26;13;28
1871;1610612751;22017;Brooklyn;15;26;13;28
1872;1610612751;22017;Brooklyn;15;26;13;28
1873;1610612751;22017;Brooklyn;15;26;13;28
1874;1610612751;22017;Brooklyn;15;26;13;28
1875;1610612751;22017;Brooklyn;15;26;13;28
1876;1610612751;22017;Brooklyn;15;26;13;28
1877;1610612751;22017;Brooklyn;15;26;13;28
1878;1610612751;22017;Brooklyn;15;26;13;28
1879;1610612751;22017;Brooklyn;15;26;13;28
1880;1610612751;22017;Brooklyn;15;26;13;28
1881;1610612751;22017;Brooklyn;15;26;13;28
1882;1610612751;22017;Brooklyn;15;26;13;28
1883;1610612751;22017;Brooklyn;15;26;13;28
1884;1610612751;22017;Brooklyn;15;26;13;28
1885;1610612751;22017;Brooklyn;15;26;13;28
1886;1610612751;22017;Brooklyn;15;26;13;28
1887;1610612751;22017;Brooklyn;15;26;13;28
1888;1610612751;22017;Brooklyn;15;26;13;28
1889;1610612751;22017;Brooklyn;15;26;13;28
1890;1610612751;22017;Brooklyn;15;26;13;28
1891;1610612751;22017;Brooklyn;15;26;13;28
1892;1610612751;22017;Brooklyn;15;26;13;28
1893;1610612751;22017;Brooklyn;15;26;13;28
1894;1610612751;22017;Brooklyn;15;26;13;28
1895;1610612751;22017;Brooklyn;15;26;13;28
1896;1610612751;22017;Brooklyn;15;26;13;28
1897;1610612751;22017;Brooklyn;15;26;13;28
1898;1610612751;22017;Brooklyn;15;26;13;28
1899;1610612751;22017;Brooklyn;15;26;13;28
1900;1610612751;22017;Brooklyn;15;26;13;28
1901;1610612751;22017;Brooklyn;15;26;13;28
1902;1610612751;22017;Brooklyn;15;26;13;28
1903;1610612751;22017;Brooklyn;15;26;13;28
1904;1610612751;22017;Brooklyn;15;26;13;28
1905;1610612751;22017;Brooklyn;15;26;13;28
1906;1610612751;22017;Brooklyn;15;26;13;28
1907;1610612751;22017;Brooklyn;15;26;13;28
1908;1610612751;22017;Brooklyn;15;26;13;28
1909;1610612751;22017;Brooklyn;15;26;13;28
1910;1610612751;22017;Brooklyn;15;26;13;28
1911;1610612751;22017;Brooklyn;15;26;13;28
1912;1610612751;22017;Brooklyn;15;26;13;28
1913;1610612751;22017;Brooklyn;15;26;13;28
1914;1610612751;22017;Brooklyn;15;26;13;28
1915;1610612751;22017;Brooklyn;15;26;13;28
1916;1610612751;22017;Brooklyn;15;26;13;28
1917;1610612751;22017;Brooklyn;15;26;13;28
1918;1610612751;22017;Brooklyn;15;26;13;28
1919;1610612751;22017;Brooklyn;15;26;13;28
1920;1610612751;22017;Brooklyn;15;26;13;28
1921;1610612751;22017;Brooklyn;15;26;13;28
1922;1610612751;22017;Brooklyn;15;26;13;28
1923;1610612751;22017;Brooklyn;15;26;13;28
1924;1610612751;22017;Brooklyn;15;26;13;28
1925;1610612751;22017;Brooklyn;15;26;13;28
1926;1610612751;22017;Brooklyn;15;26;13;28
1927;1610612751;22017;Brooklyn;15;26;13;28
1928;1610612751;22017;Brooklyn;15;26;13;28
1929;1610612751;22017;Brooklyn;15;26;13;28
1930;1610612751;22017;Brooklyn;15;26;13;28
1931;1610612751;22017;Brooklyn;15;26;13;28
1932;1610612751;22017;Brooklyn;15;26;13;28
1933;1610612751;22017;Brooklyn;15;26;13;28
1934;1610612751;22017;Brooklyn;15;26;13;28
1935;1610612751;22017;Brooklyn;15;26;13;28
1936;1610612751;22017;Brooklyn;15;26;13;28
1937;1610612751;22017;Brooklyn;15;26;13;28
1938;1610612751;22017;Brooklyn;15;26;13;28
1939;1610612751;22017;Brooklyn;15;26;13;28
1940;1610612751;22017;Brooklyn;15;26;13;28
1941;1610612751;22017;Brooklyn;15;26;13;28
1942;1610612751;22017;Brooklyn;15;26;13;28
1943;1610612751;22017;Brooklyn;15;26;13;28
1944;1610612751;22017;Brooklyn;15;26;13;28
1945;1610612751;22017;Brooklyn;15;26;13;28
1946;1610612751;22017;Brooklyn;15;26;13;28
1947;1610612751;22017;Brooklyn;15;26;13;28
1948;1610612751;22017;Brooklyn;15;26;13;28
1949;1610612751;22017;Brooklyn;15;26;13;28
1950;1610612751;22017;Brooklyn;15;26;13;28
1951;1610612751;22017;Brooklyn;15;26;13;28
1952;1610612751;22017;Brooklyn;15;26;13;28
1953;1610612751;22017;Brooklyn;15;26;13;28
1954;1610612751;22017;Brooklyn;15;26;13;28
1955;1610612751;22017;Brooklyn;15;26;13;28
1956;1610612751;22017;Brooklyn;15;26;13;28
1957;1610612751;22017;Brooklyn;15;26;13;28
1958;1610612751;22017;Brooklyn;15;26;13;28
1959;1610612751;22017;Brooklyn;15;26;13;28
1960;1610612751;22017;Brooklyn;15;26;13;28
1961;1610612751;22017;Brooklyn;15;26;13;28
1962;1610612751;22017;Brooklyn;15;26;13;28
1963;1610612751;22017;Brooklyn;15;26;13;28
1964;1610612751;22017;Brooklyn;15;26;13;28
1965;1610612751;22017;Brooklyn;15;26;13;28
1966;1610612751;22017;Brooklyn;15;26;13;28
1967;1610612751;22017;Brooklyn;15;26;13;28
1968;1610612751;22017;Brooklyn;15;26;13;28
1969;1610612751;22017;Brooklyn;15;26;13;28
1970;1610612751;22017;Brooklyn;15;26;13;28
1971;1610612751;22017;Brooklyn;15;26;13;28
1972;1610612751;22017;Brooklyn;15;26;13;28
1973;1610612751;22017;Brooklyn;15;26;13;28
1974;1610612751;22017;Brooklyn;15;26;13;28
1975;1610612751;22017;Brooklyn;15;26;13;28
1976;1610612751;22017;Brooklyn;15;26;13;28
1977;1610612751;22017;Brooklyn;15;26;13;28
1978;1610612751;22017;Brooklyn;15;26;13;28
1979;1610612751;22017;Brooklyn;15;26;13;28
1980;1610612751;22017;Brooklyn;15;26;13;28
1981;1610612751;22017;Brooklyn;15;26;13;28
1982;1610612751;22017;Brooklyn;15;26;13;28
1983;1610612751;22017;Brooklyn;15;26;13;28
1984;1610612751;22017;Brooklyn;15;26;13;28
1985;1610612751;22017;Brooklyn;15;26;13;28
1986;1610612751;22017;Brooklyn;15;26;13;28
1987;1610612751;22017;Brooklyn;15;26;13;28
1988;1610612751;22017;Brooklyn;15;26;13;28
1989;1610612751;22017;Brooklyn;15;26;13;28
1990;1610612751;22017;Brooklyn;15;26;13;28
1991;1610612751;22017;Brooklyn;15;26;13;28
1992;1610612751;22017;Brooklyn;15;26;13;28
1993;1610612751;22017;Brooklyn;15;26;13;28
1994;1610612751;22017;Brooklyn;15;26;13;28
1995;1610612751;22017;Brooklyn;15;26;13;28
1996;1610612751;22017;Brooklyn;15;26;13;27
1997;1610612751;22017;Brooklyn;15;26;13;27
1998;1610612751;22017;Brooklyn;14;26;13;27
1999;1610612751;22017;Brooklyn;14;26;13;27
2000;1610612751;22017;Brooklyn;14;26;12;27
2001;1610612751;22017;Brooklyn;14;26;12;27
2002;1610612751;22017;Brooklyn;14;26;11;27
2003;1610612751;22017;Brooklyn;14;26;11;27
2004;1610612751;22017;Brooklyn;14;26;11;26
2005;1610612751;22017;Brooklyn;14;26;11;26
2006;1610612751;22017;Brooklyn;14;25;11;26
2007;1610612751;22017;Brooklyn;14;25;10;26
2008;1610612751;22017;Brooklyn;14;25;10;26
2009;1610612751;22017;Brooklyn;14;25;10;26
2010;1610612751;22017;Brooklyn;14;25;9;26
2011;1610612751;22017;Brooklyn;14;25;9;26
2012;1610612751;22017;Brooklyn;14;25;9;26
2013;1610612751;22017;Brooklyn;14;24;9;26
2014;1610612751;22017;Brooklyn;14;24;9;26
2015;1610612751;22017;Brooklyn;14;24;9;25
2016;1610612751;22017;Brooklyn;14;24;9;25
2017;1610612751;22017;Brooklyn;14;23;9;25
2018;1610612751;22017;Brooklyn;14;23;9;25
2019;1610612751;22017;Brooklyn;13;23;9;25
2020;1610612751;22017;Brooklyn;13;23;9;25
2021;1610612751;22017;Brooklyn;12;23;9;25
2022;1610612751;22017;Brooklyn;12;23;9;24
2023;1610612751;22017;Brooklyn;12;23;9;24
2024;1610612751;22017;Brooklyn;12;23;9;24
2025;1610612751;22017;Brooklyn;12;22;9;24
2026;1610612751;22017;Brooklyn;12;22;9;24
2027;1610612751;22017;Brooklyn;12;21;9;24
2028;1610612751;22017;Brooklyn;12;21;9;24
2029;1610612751;22017;Brooklyn;12;21;9;24
2030;1610612751;22017;Brooklyn;12;21;8;24
2031;1610612751;22017;Brooklyn;12;21;8;24
2032;1610612751;22017;Brooklyn;12;21;8;23
2033;1610612751;22017;Brooklyn;12;21;8;23
2034;1610612751;22017;Brooklyn;12;21;8;22
2035;1610612751;22017;Brooklyn;12;21;8;22
2036;1610612751;22017;Brooklyn;12;21;8;22
2037;1610612751;22017;Brooklyn;12;21;8;21
2038;1610612751;22017;Brooklyn;12;21;8;21
2039;1610612751;22017;Brooklyn;12;21;8;20
2040;1610612751;22017;Brooklyn;11;21;8;20
2041;1610612751;22017;Brooklyn;11;21;8;20
2042;1610612751;22017;Brooklyn;11;21;8;20
2043;1610612751;22017;Brooklyn;11;21;8;20
2044;1610612751;22017;Brooklyn;11;21;8;19
2045;1610612751;22017;Brooklyn;11;21;8;19
2046;1610612751;22017;Brooklyn;11;21;8;19
2047;1610612751;22017;Brooklyn;11;21;8;19
2048;1610612751;22017;Brooklyn;11;21;8;19
2049;1610612751;22017;Brooklyn;11;21;8;19
2050;1610612751;22017;Brooklyn;11;21;8;19
2051;1610612751;22017;Brooklyn;11;21;8;19
2052;1610612751;22017;Brooklyn;11;20;8;19
2053;1610612751;22017;Brooklyn;11;20;8;19
2054;1610612751;22017;Brooklyn;11;19;8;19
2055;1610612751;22017;Brooklyn;11;19;8;19
2056;1610612751;22017;Brooklyn;11;18;8;19
2057;1610612751;22017;Brooklyn;11;18;8;19
2058;1610612751;22017;Brooklyn;11;18;8;19
2059;1610612751;22017;Brooklyn;11;18;8;18
2060;1610612751;22017;Brooklyn;11;17;8;18
2061;1610612751;22017;Brooklyn;11;17;8;18
2062;1610612751;22017;Brooklyn;11;16;8;18
2063;1610612751;22017;Brooklyn;11;16;8;18
2064;1610612751;22017;Brooklyn;11;15;8;18
2065;1610612751;22017;Brooklyn;11;15;8;18
2066;1610612751;22017;Brooklyn;10;15;8;18
2067;1610612751;22017;Brooklyn;10;15;8;17
2068;1610612751;22017;Brooklyn;10;15;8;17
2069;1610612751;22017;Brooklyn;10;15;8;17
2070;1610612751;22017;Brooklyn;10;15;8;16
2071;1610612751;22017;Brooklyn;10;15;8;15
2072;1610612751;22017;Brooklyn;10;15;8;15
2073;1610612751;22017;Brooklyn;10;15;8;15
2074;1610612751;22017;Brooklyn;10;15;8;14
2075;1610612751;22017;Brooklyn;10;15;8;14
2076;1610612751;22017;Brooklyn;10;15;7;14
2077;1610612751;22017;Brooklyn;10;15;7;14
2078;1610612751;22017;Brooklyn;9;15;7;14
2079;1610612751;22017;Brooklyn;9;15;7;14
2080;1610612751;22017;Brooklyn;9;14;7;14
2081;1610612751;22017;Brooklyn;9;14;7;14
2082;1610612751;22017;Brooklyn;9;13;7;14
2083;1610612751;22017;Brooklyn;9;13;7;14
2084;1610612751;22017;Brooklyn;9;13;7;13
2085;1610612751;22017;Brooklyn;9;13;6;13
2086;1610612751;22017;Brooklyn;9;13;6;13
2087;1610612751;22017;Brooklyn;9;12;6;13
2088;1610612751;22017;Brooklyn;9;12;6;13
2089;1610612751;22017;Brooklyn;9;11;6;13
2090;1610612751;22017;Brooklyn;9;11;6;13
2091;1610612751;22017;Brooklyn;9;10;6;13
2092;1610612751;22017;Brooklyn;9;10;6;13
2093;1610612751;22017;Brooklyn;9;10;6;13
2094;1610612751;22017;Brooklyn;8;10;6;13
2095;1610612751;22017;Brooklyn;8;10;6;13
2096;1610612751;22017;Brooklyn;7;10;6;13
2097;1610612751;22017;Brooklyn;7;10;6;12
2098;1610612751;22017;Brooklyn;7;10;6;12
2099;1610612751;22017;Brooklyn;7;10;5;12
2100;1610612751;22017;Brooklyn;7;10;5;12
2101;1610612751;22017;Brooklyn;7;10;5;11
2102;1610612751;22017;Brooklyn;7;10;5;10
2103;1610612751;22017;Brooklyn;7;10;5;10
2104;1610612751;22017;Brooklyn;7;10;5;10
2105;1610612751;22017;Brooklyn;7;10;5;9
2106;1610612751;22017;Brooklyn;6;10;5;9
2107;1610612751;22017;Brooklyn;6;10;5;9
2108;1610612751;22017;Brooklyn;6;9;5;9
2109;1610612751;22017;Brooklyn;6;9;5;9
2110;1610612751;22017;Brooklyn;6;9;5;9
2111;1610612751;22017;Brooklyn;6;8;5;9
2112;1610612751;22017;Brooklyn;6;8;5;9
2113;1610612751;22017;Brooklyn;6;8;5;8
2114;1610612751;22017;Brooklyn;6;7;5;8
2115;1610612751;22017;Brooklyn;6;7;5;8
2116;1610612751;22017;Brooklyn;5;7;5;8
2117;1610612751;22017;Brooklyn;5;7;5;8
2118;1610612751;22017;Brooklyn;5;7;5;8
2119;1610612751;22017;Brooklyn;5;6;5;8
2120;1610612751;22017;Brooklyn;5;6;5;8
2121;1610612751;22017;Brooklyn;4;6;5;8
2122;1610612751;22017;Brooklyn;4;6;5;8
2123;1610612751;22017;Brooklyn;4;6;5;8
2124;1610612751;22017;Brooklyn;4;6;4;8
2125;1610612751;22017;Brooklyn;4;6;4;8
2126;1610612751;22017;Brooklyn;4;5;4;8
2127;1610612751;22017;Brooklyn;4;5;4;8
2128;1610612751;22017;Brooklyn;4;5;4;8
2129;1610612751;22017;Brooklyn;4;5;3;8
2130;1610612751;22017;Brooklyn;4;5;3;8
2131;1610612751;22017;Brooklyn;4;5;3;7
2132;1610612751;22017;Brooklyn;4;5;2;7
2133;1610612751;22017;Brooklyn;4;5;2;7
2134;1610612751;22017;Brooklyn;4;4;2;7
2135;1610612751;22017;Brooklyn;4;4;2;7
2136;1610612751;22017;Brooklyn;4;4;2;6
2137;1610612751;22017;Brooklyn;4;4;2;6
2138;1610612751;22017;Brooklyn;4;4;2;6
2139;1610612751;22017;Brooklyn;4;3;2;6
2140;1610612751;22017;Brooklyn;4;3;2;6
2141;1610612751;22017;Brooklyn;3;3;2;6
2142;1610612751;22017;Brooklyn;3;3;2;6
2143;1610612751;22017;Brooklyn;3;3;2;6
2144;1610612751;22017;Brooklyn;3;2;2;6
2145;1610612751;22017;Brooklyn;3;2;2;6
2146;1610612751;22017;Brooklyn;3;2;2;6
2147;1610612751;22017;Brooklyn;3;2;2;5
2148;1610612751;22017;Brooklyn;3;2;1;5
2149;1610612751;22017;Brooklyn;3;2;1;5
2150;1610612751;22017;Brooklyn;3;2;1;5
2151;1610612751;22017;Brooklyn;3;2;1;4
2152;1610612751;22017;Brooklyn;3;2;0;4
2153;1610612751;22017;Brooklyn;3;2;0;4
2154;1610612751;22017;Brooklyn;3;2;0;4
2155;1610612751;22017;Brooklyn;3;2;0;3
2156;1610612751;22017;Brooklyn;3;2;0;3
2157;1610612751;22017;Brooklyn;3;2;0;3
2158;1610612751;22017;Brooklyn;3;1;0;3
2159;1610612751;22017;Brooklyn;3;1;0;3
2160;1610612751;22017;Brooklyn;3;0;0;3
2161;1610612751;22017;Brooklyn;3;0;0;3
2162;1610612751;22017;Brooklyn;3;0;0;2
2163;1610612751;22017;Brooklyn;3;0;0;2
2164;1610612751;22017;Brooklyn;2;0;0;2
2165;1610612751;22017;Brooklyn;2;0;0;1
2166;1610612751;22017;Brooklyn;2;0;0;1
2167;1610612751;22017;Brooklyn;1;0;0;1
2168;1610612751;22017;Brooklyn;1;0;0;1
2169;1610612751;22017;Brooklyn;0;0;0;1
2170;1610612751;22017;Brooklyn;0;0;0;1
2171;1610612751;22017;Brooklyn;0;0;0;0
2172;1610612751;22018;Brooklyn;23;18;19;22
2173;1610612751;22018;Brooklyn;23;18;19;22
2174;1610612751;22018;Brooklyn;23;18;19;22
2175;1610612751;22018;Brooklyn;23;18;19;22
2176;1610612751;22018;Brooklyn;23;18;19;22
2177;1610612751;22018;Brooklyn;23;18;19;22
2178;1610612751;22018;Brooklyn;23;18;19;22
2179;1610612751;22018;Brooklyn;23;18;19;22
2180;1610612751;22018;Brooklyn;23;18;19;22
2181;1610612751;22018;Brooklyn;23;18;19;22
2182;1610612751;22018;Brooklyn;23;18;19;22
2183;1610612751;22018;Brooklyn;23;18;19;22
2184;1610612751;22018;Brooklyn;23;18;19;22
2185;1610612751;22018;Brooklyn;23;18;19;22
2186;1610612751;22018;Brooklyn;23;18;19;22
2187;1610612751;22018;Brooklyn;23;18;19;22
2188;1610612751;22018;Brooklyn;23;18;19;22
2189;1610612751;22018;Brooklyn;23;18;19;22
2190;1610612751;22018;Brooklyn;23;18;19;22
2191;1610612751;22018;Brooklyn;23;18;19;22
2192;1610612751;22018;Brooklyn;23;18;19;22
2193;1610612751;22018;Brooklyn;23;18;19;22
2194;1610612751;22018;Brooklyn;23;18;19;22
2195;1610612751;22018;Brooklyn;23;18;19;22
2196;1610612751;22018;Brooklyn;23;18;19;22
2197;1610612751;22018;Brooklyn;23;18;19;22
2198;1610612751;22018;Brooklyn;23;18;19;22
2199;1610612751;22018;Brooklyn;23;18;19;22
2200;1610612751;22018;Brooklyn;23;18;19;22
2201;1610612751;22018;Brooklyn;23;18;19;22
2202;1610612751;22018;Brooklyn;23;18;19;22
2203;1610612751;22018;Brooklyn;23;18;19;22
2204;1610612751;22018;Brooklyn;23;18;19;22
2205;1610612751;22018;Brooklyn;23;18;19;22
2206;1610612751;22018;Brooklyn;23;18;19;22
2207;1610612751;22018;Brooklyn;23;18;19;22
2208;1610612751;22018;Brooklyn;23;18;19;22
2209;1610612751;22018;Brooklyn;23;18;19;22
